MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_None,Alley_Pave,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
2.8,-0.7921030720014027,-0.9366353754940712,0.0,0.0,-0.5,1.0,-1.326086956521739,0.16216216216216217,0.0,0.0,-1.0,-1.0,-1.0,0.0,-0.2,-0.2435942435942436,0.0,0.0,0.1581196581196581,-0.4208955223880597,0.0,-1.0,-0.2965144820814924,1.0714285714285714,0.0,0.38933951332560834,1.0,0.0,0.0,0.0,3.0,0.0,-1.0,1.5,0.0,-1.0,-0.5,-45.97674418604651,-2.0,-2.0,-1.9875776397515528,-3.0,-3.0,-2.0,0.0,2.338235294117647,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,11.819674600139235,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,-0.5289451772645606,0.47690217391304346,0.0,0.0,-0.5,-1.0,-0.5217391304347826,0.3783783783783784,0.0,0.0,0.0,-1.0,0.0,0.0,-0.4,-0.12846612846612845,0.0,0.0,-0.002564102564102564,-0.44477611940298506,-0.5,0.0,0.11978399607265587,0.7802197802197802,0.0,0.38933951332560834,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.5,-0.6511627906976745,-1.0,-1.0,-0.8240165631469979,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,160.0,0.0,0.0,0.0,-1.6666666666666667,0.5,11.782952602183288,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2,0.0,1.7738389328063242,-1.0,0.0,0.5,2.0,0.08695652173913043,0.0,0.2070015220700152,0.0,0.0,-1.0,0.0,0.0,0.2,0.5777465777465778,0.0,0.0,-0.8162393162393162,-0.39104477611940297,-1.5,0.0,0.748159057437408,1.092032967032967,0.0,1.2344534569331789,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.5,0.0,0.0,0.25,0.0,1.0,0.0,0.2443064182194617,0.0,0.0,0.0,0.0,3.3088235294117645,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,12.367340793126296,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,0.5236864016828079,0.030014822134387352,0.0,0.0,0.0,0.0,-0.43478260869565216,-1.1081081081081081,1.4490106544901065,0.0,0.0,-1.0,0.0,0.0,0.4,1.2657072657072657,0.0,0.0,-0.5923076923076923,0.844776119402985,-1.0,0.0,1.0937653411880217,0.0,0.0,0.27809965237543455,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,-0.5581395348837209,1.0,0.0,-0.2567287784679089,0.0,0.0,0.0,0.6547619047619048,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.5,12.025749091398891,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.6,-1.7394714930540343,-0.38080533596837945,-1.0,0.0,0.0,1.0,0.2391304347826087,-0.2702702702702703,0.0,0.0,0.0,-1.0,0.0,2.0,0.4,0.6114426114426115,0.0,0.0,-0.5017094017094017,0.022885572139303482,-1.0,0.0,-0.16494845360824742,0.0,0.0,-0.7122441096948628,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.16279069767441862,-1.0,0.0,0.4472049689440994,0.0,0.0,0.0,0.7142857142857143,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,11.867097278690842,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.26052850694596574,1.0453310276679841,0.0,0.0,-0.5,0.0,-0.5,-1.1891891891891893,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.05124605124605124,0.0,0.0,0.021367521367521368,-0.16218905472636816,-1.0,0.0,-0.3475699558173785,0.8901098901098901,0.0,0.14522981846272692,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.5,-0.627906976744186,-1.0,-1.0,-0.8198757763975155,0.0,0.0,0.0,1.7202380952380953,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,11.931635799828413,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2,-0.21315570358035005,-0.5137104743083004,-1.0,0.0,0.5,0.0,0.5217391304347826,0.10810810810810811,9.74124809741248,1.0,0.0,0.0,0.0,0.0,0.0,0.3727623727623728,0.0,0.0,-0.258974358974359,-0.03283582089552239,0.0,0.0,-0.21993127147766323,1.3392857142857142,0.0,0.7508690614136733,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.25,0.46511627906976744,0.0,0.0,0.39751552795031053,0.0,0.0,0.0,0.0,-0.22058823529411764,0.0,0.0,198.0,0.0,0.0,0.0,0.0,-0.5,12.384218830913648,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2,1.050002191156492,0.5487895256916996,0.0,0.0,0.0,1.0,-0.10869565217391304,-0.7027027027027027,2.2222222222222223,1.0,0.0,-1.0,0.0,0.0,0.2,0.000702000702000702,2.0,175.0,-0.5717948717948718,-0.5761194029850746,-0.5,0.0,-0.09032891507118311,0.9642857142857143,0.0,0.43105446118192353,0.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.20930232558139536,-1.0,0.0,0.2443064182194617,0.0,0.0,0.0,1.3333333333333333,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,12.072541252905651,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,0.5236864016828079,1.1169713438735178,0.0,0.0,0.0,3.0,-0.5,0.2702702702702703,0.0,0.0,1.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,1.0504273504273505,0.2,0.0,0.0,0.12763868433971526,0.0,0.0,-0.4820393974507532,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,-0.627906976744186,-1.0,-1.0,-0.7453416149068323,0.0,0.0,0.0,0.0,0.16176470588235295,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,11.973509872299472,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2.8,1.050002191156492,1.5492835968379446,0.0,0.0,-0.5,0.0,-0.43478260869565216,-1.1081081081081081,0.3409436834094368,0.0,0.0,-1.0,0.0,1.0,0.0,0.6423306423306423,0.0,0.0,-0.2623931623931624,0.345273631840796,-1.0,0.0,0.4889543446244477,0.0,0.0,-0.197759752800309,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-0.5,0.0,1.0,0.5,-0.5581395348837209,-1.0,-1.0,-0.43478260869565216,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,11.964001084330445,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2,-0.21315570358035005,1.6668725296442688,-3.0,0.0,1.0,0.0,0.5434782608695652,0.13513513513513514,0.0,1.0,0.0,0.0,0.0,0.0,0.4,-0.14391014391014392,0.0,0.0,0.46068376068376066,0.07263681592039802,0.0,0.0,0.24153166421207659,1.706043956043956,0.0,1.5264580919273851,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.5,0.0,0.0,0.25,0.4883720930232558,1.0,0.0,0.8405797101449275,0.0,0.0,0.0,1.2380952380952381,0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5,12.495003937382387,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,2.523686401682808,1.043848814229249,-1.0,0.0,0.5,0.0,0.6086956521739131,0.21621621621621623,0.91324200913242,1.0,0.0,0.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,1.817948717948718,1.0935323383084576,0.0,0.0,0.8915071183112421,0.0,0.0,0.11896485129393589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.5581395348837209,0.0,1.0,1.5031055900621118,0.0,0.0,0.0,2.7857142857142856,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,-1.6666666666666667,-1.0,12.230765258120545,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,-0.002629387790876374,0.07942193675889328,0.0,0.0,-0.5,2.0,-0.021739130434782608,-0.5945945945945946,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.7167427167427167,0.0,0.0,-0.8162393162393162,-0.19402985074626866,-1.0,0.0,-0.3789887088856161,0.0,0.0,-0.880648899188876,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-0.5,-0.046511627906976744,-1.0,0.0,0.2981366459627329,0.0,0.0,0.0,1.5238095238095237,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,11.917723684090689,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.5,0.8921074543143868,2.2004693675889326,0.0,0.0,0.5,4.0,-2.0217391304347827,0.21621621621621623,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,1.6965811965811965,0.9522388059701492,0.0,0.0,1.1546391752577319,2.4972527472527473,0.0,3.1348010814986482,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.75,0.6046511627906976,-1.0,1.0,1.6149068322981366,0.0,0.0,0.0,1.7976190476190477,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,12.594730635321957,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,0.5236864016828079,0.22418478260869565,0.0,0.0,1.0,0.0,0.6739130434782609,0.2972972972972973,1.4977168949771689,1.0,0.0,0.0,0.0,0.0,0.4,1.5170235170235171,0.0,0.0,0.1,2.0069651741293533,0.0,0.0,1.7928325969563084,0.0,0.0,0.8281189648512939,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-0.5,0.627906976744186,1.0,1.0,1.68944099378882,0.0,0.0,0.0,1.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.5,12.631013530138995,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2,2.418423243788071,0.9870306324110671,0.0,0.0,0.5,0.0,0.3695652173913043,-0.08108108108108109,1.4977168949771689,1.0,0.0,0.0,0.0,0.0,0.2,0.44436644436644435,0.0,0.0,-0.8162393162393162,-0.5800995024875621,-0.5,0.0,0.06872852233676977,1.539835164835165,0.0,1.2035534955581306,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.3023255813953488,0.0,1.0,1.1014492753623188,0.0,0.0,0.0,0.7559523809523809,0.27941176470588236,224.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,12.323855681186558,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.0,-0.38500494071146246,-1.0,0.0,0.0,2.0,-1.1521739130434783,-1.1891891891891893,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,-0.2709401709401709,-1.3383084577114428,-1.0,0.0,-0.10211094747177221,0.5096153846153846,0.0,-0.08960988798764001,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-0.5,-45.97674418604651,-2.0,-2.0,-1.9875776397515528,-3.0,-3.0,-2.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,11.401993904262946,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
